22:42:30.759 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.759 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.759 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.759 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:30.759 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.759 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.759 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.759 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.759 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.759 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.759 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.759 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.759 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.759 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.759 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.807 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:30.807 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:30.807 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.807 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.807 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.807 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.807 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.807 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.807 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.807 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.807 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.807 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.807 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.807 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.807 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.807 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.807 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.807 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.807 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.807 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.807 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.847 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.847 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.847 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.847 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.847 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.847 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.847 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.847 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.847 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.847 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.847 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:30.847 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.847 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.847 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.847 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.847 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.847 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.883 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.883 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.883 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.883 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.883 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.883 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:30.883 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:30.883 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.883 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.883 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.883 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.883 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.883 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.883 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.883 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.883 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.919 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.919 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.919 -> 0x3FF; 8; 2A; BF; B3; 16; 18; 5; 4F; 1; 
22:42:30.919 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.919 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.919 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.919 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.919 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.919 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.919 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.919 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.919 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.919 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.919 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.919 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.919 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.919 -> 0x3F8; 8; FF; 5; 4F; 1; FF; FF; FF; FF; 
22:42:30.952 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.952 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.952 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.952 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.952 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.952 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:30.952 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.952 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.952 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.952 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.952 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.952 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.952 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.952 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.992 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.992 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.992 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.992 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:30.992 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:30.992 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.992 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.992 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.992 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.992 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.992 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.992 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.992 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.992 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:30.992 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:30.992 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:30.992 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:30.992 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.032 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.032 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.032 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.032 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.032 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.032 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.032 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.032 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.032 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.032 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.032 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.032 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.032 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.032 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.032 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.032 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.032 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:31.072 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.072 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.072 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.072 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.072 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.072 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.072 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.072 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.072 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.072 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.072 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.072 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:31.072 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:31.072 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.072 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.072 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.072 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.072 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.120 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.120 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.120 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.120 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.120 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.120 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.120 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.120 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.120 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.120 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.120 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.120 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.120 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.120 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.120 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.120 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.120 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.120 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.120 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.120 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.162 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.162 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.162 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.162 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.162 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:31.162 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.162 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.162 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.162 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.162 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.162 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.162 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.162 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.162 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.162 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.162 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.162 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:31.162 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:31.162 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.202 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.202 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.202 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.202 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.202 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.202 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.202 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.202 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.202 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.202 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.202 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.202 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.202 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.202 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.202 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.202 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.242 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.242 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.242 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.242 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.242 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.242 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.242 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.242 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.242 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.242 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.242 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.242 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.242 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:31.242 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.242 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.242 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.242 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.290 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.290 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.290 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.290 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.290 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.290 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.290 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.290 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:31.290 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:31.290 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.290 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.290 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.290 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.290 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.290 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.290 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.290 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.290 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.290 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.290 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.290 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.330 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.330 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.330 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.330 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.330 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.330 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.330 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.330 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.330 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.330 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.330 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.330 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.330 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.330 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.330 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.330 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.370 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.370 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:31.370 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.370 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.370 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.370 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.370 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.370 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.370 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.370 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.370 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.370 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.370 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.370 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:31.370 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:31.370 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.370 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.370 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.370 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.370 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.410 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.410 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.410 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.410 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.410 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.410 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.410 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.410 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.410 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.410 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.410 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.410 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.410 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.410 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.410 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.410 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.450 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.450 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.450 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.450 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.450 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.450 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.450 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:31.450 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:31.450 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:31.450 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:31.450 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:31.450 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
